E_true,efficiency
5.95190380761523,0.9401597745358671
6.012024048096192,0.9427623162221648
6.072144288577154,0.9452112202981953
6.132264529058116,0.9475178678928096
6.192384769539078,0.9496926312282745
6.25250501002004,0.9517449773000628
6.312625250501002,0.9536835594831226
6.372745490981964,0.9555162986308475
6.432865731462925,0.9572504550096169
6.492985971943887,0.9588926922230755
6.55310621242485,0.9604491341204602
6.613226452905812,0.9619254155475214
6.673346693386773,0.9633267276829939
6.733466933867735,0.964657858604926
6.793587174348697,0.9659232296467871
6.853707414829659,0.9671269280309233
6.913827655310621,0.9682727362047604
6.973947895791583,0.9693641582516247
7.034068136272545,0.9704044437018504
7.0941883767535066,0.971396609029914
7.154308617234468,0.9723434570887216
7.214428857715431,0.9732475947021527
7.274549098196393,0.9741114486108373
7.3346693386773545,0.9749372799433956
7.394789579158316,0.9757271973655067
7.454909819639278,0.9764831690418179
7.51503006012024,0.9772070335304968
7.575150300601202,0.9779005097168998
7.635270541082164,0.9785652058811115
7.695390781563126,0.9792026279838008
7.755511022044088,0.9798141872457572
7.8156312625250495,0.9804012070884528
7.875751503006012,0.9809649294958857
7.935871743486974,0.9815065208516931
7.995991983967936,0.9820270772999596
8.056112224448897,0.9825276296732137
8.11623246492986,0.9830091480267193
8.176352705410821,0.9834725458142691
8.236472945891784,0.9839186837372067
8.296593186372744,0.9843483732953062
8.356713426853707,0.9847623800653661
8.41683366733467,0.9851614267308952
8.47695390781563,0.9855461958840546
8.537074148296593,0.9859173326190284
8.597194388777554,0.9862754469342122
8.657314629258517,0.986621115959009
8.71743486973948,0.9869548860195769
8.77755511022044,0.9872772745565795
8.837675350701403,0.9875887719068196
8.897795591182364,0.9878898429595814
8.957915831663327,0.9881809286975559
9.018036072144287,0.9884624476313644
9.07815631262525,0.9887347971359128
9.138276553106213,0.98899835469611
9.198396793587174,0.9892534790688391
9.258517034068136,0.9895005113674956
9.318637274549097,0.9897397760748776
9.37875751503006,0.9899715819897343
9.438877755511022,0.9901962231118469
9.498997995991983,0.9904139794701177
9.559118236472946,0.9906251178977833
9.619238476953907,0.990829892758539
9.67935871743487,0.9910285466270606
9.739478957915832,0.9912213109271368
9.799599198396793,0.9914084065303744
9.859719438877756,0.9915900443182093
9.919839679358716,0.9917664257097455
9.97995991983968,0.9919377431577565
10.040080160320642,0.9921041806149994
10.100200400801603,0.9922659139728407
10.160320641282565,0.9924231114740345
10.220440881763526,0.992575934101366
10.280561122244489,0.9927245359437421
10.34068136272545,0.9928690645411987
10.400801603206412,0.9930096612101882
10.460921843687375,0.9931464613504111
10.521042084168336,0.9932795947343698
10.581162324649299,0.9934091857807338
10.64128256513026,0.993535353812535
10.701402805611222,0.9936582133011373
10.761523046092185,0.9937778740968602
10.821643286573146,0.9938944416470776
10.881763527054108,0.994008017202554
10.941883767535069,0.9941186980127321
11.002004008016032,0.9942265775106354
11.062124248496994,0.9943317454880058
11.122244488977955,0.9944342882612566
11.182364729458918,0.9945342888287807
11.242484969939879,0.9946318270201209
11.302605210420841,0.9947269796374741
11.362725450901802,0.9948198205899735
11.422845691382765,0.9949104210211616
11.482965931863728,0.994998849430042
11.543086172344688,0.9950851717860749
11.603206412825651,0.995169451638455
11.663326653306612,0.9952517502199919
11.723446893787575,0.995332126545893
11.783567134268537,0.9954106375077294
11.843687374749498,0.9954873379628493
11.90380761523046,0.995562280819486
11.963927855711422,0.9956355171177946
12.024048096192384,0.9957070961070353
12.084168336673347,0.9957770653191099
12.144288577154308,0.9958454706386447
12.20440881763527,0.9959123563698025
12.264529058116231,0.9959777652999954
12.324649298597194,0.9960417387606595
12.384769539078157,0.996104316685244
12.444889779559118,0.9961655376645591
12.50501002004008,0.9962254389996158
12.565130260521041,0.9962840567520885
12.625250501002004,0.9963414257925177
12.685370741482965,0.9963975798463685
12.745490981963927,0.9964525515380505
12.80561122244489,0.9965063724330034
12.86573146292585,0.9965590730779401
12.925851703406813,0.9966106830393412
12.985971943887774,0.9966612309402842
13.046092184368737,0.9967107444956905
13.1062124248497,0.996759250546064
13.16633266533066,0.9968067750897965
13.226452905811623,0.996853343314107
13.286573146292584,0.9968989796246794
13.346693386773547,0.9969437076740624
13.40681362725451,0.996987550388886
13.46693386773547,0.9970305299959549
13.527054108216433,0.9970726680472666
13.587174348697394,0.9971139854440063
13.647294589178356,0.9971545024595654
13.707414829659317,0.9971942387616274
13.76753507014028,0.9972332134333659
13.827655310621243,0.9972714449937913
13.887775551102203,0.9973089514172884
13.947895791583166,0.9973457501523786
14.008016032064127,0.9973818581397426
14.06813627254509,0.997417291829535
14.128256513026052,0.9974520671980248
14.188376753507013,0.9974861997635875
14.248496993987976,0.9975197046020811
14.308617234468937,0.9975525963616294
14.3687374749499,0.9975848892768413
14.428857715430862,0.9976165971824877
14.488977955911823,0.9976477335266609
14.549098196392785,0.997678311383438
14.609218436873746,0.9977083434650696
14.669338677354709,0.9977378421337132
14.729458917835672,0.9977668194127313
14.789579158316633,0.9977952869975715
14.849699398797595,0.9978232562662471
14.909819639278556,0.9978507382894336
14.969939879759519,0.997877743840197
15.03006012024048,0.997904283403371
15.090180360721442,0.9979303671845936
15.150300601202405,0.9979560051190209
15.210420841683366,0.9979812068797292
15.270541082164328,0.998005981885817
15.33066132264529,0.9980303393102213
15.390781563126252,0.9980542880872584
15.450901803607215,0.9980778369198986
15.511022044088175,0.9981009942867891
15.571142284569138,0.9981237684490307
15.631262525050099,0.9981461674567212
15.691382765531062,0.9981681991552726
15.751503006012024,0.998189871191512
15.811623246492985,0.9982111910195748
15.871743486973948,0.9982321659065955
15.931863727454909,0.9982528029382088
15.991983967935871,0.9982731090238629
16.052104208416832,0.9982930909019557
16.112224448897795,0.9983127551447994
16.172344689378757,0.9983321081634199
16.23246492985972,0.9983511562121969
16.29258517034068,0.9983699053933519
16.352705410821642,0.9983883616612879
16.412825651302605,0.9984065308267882
16.472945891783567,0.9984244185610776
16.53306613226453,0.998442030399753
16.59318637274549,0.9984593717465862
16.65330661322645,0.9984764478772052
16.713426853707414,0.9984932639426575
16.773547094188377,0.9985098249728594
16.83366733466934,0.9985261358799369
16.8937875751503,0.9985422014614596
16.95390781563126,0.9985580264035742
17.014028056112224,0.9985736152840391
17.074148296593187,0.9985889725751641
17.13426853707415,0.9986041026466591
17.19438877755511,0.9986190097683947
17.25450901803607,0.9986336981130769
17.314629258517034,0.9986481717588409
17.374749498997996,0.9986624346917645
17.43486973947896,0.9986764908083052
17.494989979959918,0.9986903439176639
17.55511022044088,0.9987039977440759
17.615230460921843,0.9987174559290347
17.675350701402806,0.9987307220334475
17.73547094188377,0.9987437995397269
17.795591182364728,0.9987566918538212
17.85571142284569,0.9987694023071826
17.915831663326653,0.9987819341586794
17.975951903807616,0.9987942905964505
18.036072144288575,0.9988064747397065
18.096192384769537,0.998818489640477
18.1563126252505,0.9988303382853089
18.216432865731463,0.9988420235969139
18.276553106212425,0.9988535484357691
18.336673346693384,0.998864915601672
18.396793587174347,0.9988761278352498
18.45691382765531,0.9988871878194274
18.517034068136272,0.9988980981808516
18.577154308617235,0.9989088614912767
18.637274549098194,0.9989194802689101
18.697394789579157,0.9989299569797204
18.75751503006012,0.9989402940387085
18.817635270541082,0.9989504938111441
18.877755511022045,0.9989605586137664
18.937875751503004,0.998970490715953
18.997995991983966,0.9989802923408556
19.05811623246493,0.998989965666505
19.118236472945892,0.998999512826885
19.178356713426854,0.9990089359129787
19.238476953907814,0.9990182369737837
19.298597194388776,0.9990274180173024
19.35871743486974,0.9990364810115041
19.4188376753507,0.9990454278852614
19.478957915831664,0.9990542605292614
19.539078156312623,0.9990629807968933
19.599198396793586,0.9990715905051113
19.65931863727455,0.9990800914352753
19.71943887775551,0.9990884853339691
19.779559118236474,0.9990967739137969
19.839679358717433,0.9991049588541595
19.899799599198396,0.9991130418020092
19.95991983967936,0.9991210243725859
20.02004008016032,0.9991289081501334
20.080160320641284,0.9991366946885978
20.140280561122243,0.9991443855123071
20.200400801603205,0.9991519821166339
20.260521042084168,0.9991594859686409
20.32064128256513,0.9991668985077098
20.38076152304609,0.9991742211461542
20.440881763527052,0.9991814552698174
20.501002004008015,0.999188602238654
20.561122244488978,0.9991956633872981
20.62124248496994,0.9992026400256163
20.6813627254509,0.9992095334392473
20.741482965931862,0.9992163448901276
20.801603206412825,0.9992230756170046
20.861723446893787,0.9992297268359367
20.92184368737475,0.9992362997407811
20.98196392785571,0.9992427955036695
21.04208416833667,0.9992492152754717
21.102204408817634,0.9992555601862494
21.162324649298597,0.9992618313456967
21.22244488977956,0.9992680298435714
21.28256513026052,0.9992741567501155
21.34268537074148,0.9992802131164654
21.402805611222444,0.999286199975052
21.462925851703407,0.9992921183399918
21.52304609218437,0.9992979692074678
21.58316633266533,0.9993037535561027
21.64328657314629,0.9993094723473209
21.703406813627254,0.9993151265257044
21.763527054108216,0.9993207170193386
21.82364729458918,0.9993262447401507
21.883767535070138,0.9993317105842401
21.9438877755511,0.9993371154322004
22.004008016032063,0.9993424601494347
22.064128256513026,0.9993477455864634
22.12424849699399,0.9993529725792244
22.184368737474948,0.9993581419493663
22.24448897795591,0.9993632545045362
22.304609218436873,0.9993683110386585
22.364729458917836,0.9993733123322096
22.4248496993988,0.9993782591524848
22.484969939879758,0.9993831522538599
22.54509018036072,0.9993879923780465
22.605210420841683,0.9993927802543419
22.665330661322646,0.9993975165998722
22.725450901803605,0.9994022021198318
22.785571142284567,0.9994068375077159
22.84569138276553,0.9994114234455485
22.905811623246493,0.999415960604105
22.965931863727455,0.9994204496431306
23.026052104208414,0.9994248912115524
23.086172344689377,0.9994292859476887
23.14629258517034,0.9994336344794513
23.206412825651302,0.9994379374245462
23.266533066132265,0.9994421953906673
23.326653306613224,0.9994464089756872
23.386773547094187,0.9994505787678438
23.44689378757515,0.9994547053459225
23.507014028056112,0.9994587892794343
23.567134268537075,0.9994628311287909
23.627254509018034,0.9994668314454744
23.687374749498996,0.9994707907722057
23.74749498997996,0.9994747096431067
23.80761523046092,0.999478588583861
23.867735470941884,0.9994824281118702
23.927855711422843,0.9994862287364071
23.987975951903806,0.999489990958766
24.04809619238477,0.9994937152724089
24.10821643286573,0.9994974021631098
24.168336673346694,0.9995010521090947
24.228456913827653,0.9995046655811799
24.288577154308616,0.9995082430429066
24.34869739478958,0.9995117849506728
24.40881763527054,0.9995152917538629
24.468937875751504,0.9995187638949737
24.529058116232463,0.999522201809739
24.589178356713425,0.9995256059272507
24.649298597194388,0.9995289766700773
24.70941883767535,0.9995323144543814
24.769539078156313,0.9995356196900325
24.829659318637272,0.9995388927807196
24.889779559118235,0.9995421341240606
24.949899799599198,0.9995453441117089
25.01002004008016,0.9995485231294593
25.07014028056112,0.9995516715573505
25.130260521042082,0.9995547897697656
25.190380761523045,0.9995578781355319
25.250501002004007,0.9995609370180167
25.31062124248497,0.999563966775223
25.37074148296593,0.9995669677598819
25.430861723446892,0.9995699403195444
25.490981963927855,0.9995728847966703
25.551102204408817,0.9995758015287158
25.61122244488978,0.9995786908482197
25.67134268537074,0.9995815530828872
25.7314629258517,0.9995843885556724
25.791583166332664,0.9995871975848599
25.851703406813627,0.9995899804841429
25.91182364729459,0.9995927375627021
25.97194388777555,0.9995954691252813
26.03206412825651,0.9995981754722625
26.092184368737474,0.9996008568997389
26.152304609218437,0.9996035136995872
26.2124248496994,0.999606146159538
26.27254509018036,0.9996087545632448
26.33266533066132,0.999611339190352
26.392785571142284,0.9996139003165616
26.452905811623246,0.9996164382136982
26.51302605210421,0.9996189531497731
26.573146292585168,0.9996214453890474
26.63326653306613,0.9996239151920934
26.693386773547093,0.9996263628158549
26.753507014028056,0.9996287885137073
26.81362725450902,0.9996311925355149
26.873747494989978,0.9996335751276885
26.93386773547094,0.9996359365332415
26.993987975951903,0.9996382769918448
27.054108216432866,0.9996405967398809
27.11422845691383,0.9996428960104969
27.174348697394787,0.9996451750336565
27.23446893787575,0.9996474340361905
27.294589178356713,0.9996496732418483
27.354709418837675,0.9996518928713456
27.414829659318634,0.9996540931424137
27.474949899799597,0.9996562742698464
27.53507014028056,0.9996584364655466
27.595190380761522,0.9996605799385725
27.655310621242485,0.9996627048951817
27.715430861723444,0.9996648115388759
27.775551102204407,0.9996669000704437
27.83567134268537,0.9996689706880035
27.895791583166332,0.999671023587045
27.955911823647295,0.99967305896047
28.016032064128254,0.9996750769986331
28.076152304609217,0.9996770778893808
28.13627254509018,0.9996790618180904
28.196392785571142,0.9996810289677085
28.256513026052104,0.9996829795187878
28.316633266533064,0.9996849136495246
28.376753507014026,0.9996868315357943
28.43687374749499,0.9996887333511872
28.49699398797595,0.9996906192670437
28.557114228456914,0.9996924894524878
28.617234468937873,0.9996943440744614
28.677354709418836,0.9996961832977573
28.7374749498998,0.9996980072850515
28.79759519038076,0.9996998161969353
28.857715430861724,0.9997016101919464
28.917835671342683,0.9997033894266002
28.977955911823646,0.9997051540554199
29.03807615230461,0.9997069042309662
29.09819639278557,0.9997086401038667
29.158316633266534,0.9997103618228446
29.218436873747493,0.999712069534747
29.278557114228455,0.9997137633845727
29.338677354709418,0.9997154435155
29.39879759519038,0.9997171100689125
29.458917835671343,0.9997187631844265
29.519038076152302,0.9997204029999166
29.579158316633265,0.9997220296515411
29.639278557114228,0.9997236432737674
29.69939879759519,0.9997252439993964
29.75951903807615,0.999726831959587
29.819639278557112,0.9997284072838797
29.879759519038075,0.9997299701002201
29.939879759519037,0.9997315205349825
30.0,0.9997330587129917
